Id,SalePrice
2658,140619.00199671276
2718,150029.19739600364
2414,211585.3987412043
1989,105418.49919267185
625,186764.3055446106
333,62328.22383028269
1327,96631.2084916262
858,159880.07244444406
95,179385.35237975465
1568,182674.583655654
2482,154552.04619557317
1364,114350.73522020644
2584,146110.50711114798
818,271294.9006867311
2673,175634.48856732808
2089,138904.66792889358
1297,131883.55685689254
790,115735.43240379775
2616,222302.66088489164
720,192096.44056830602
222,152020.9839173914
557,128122.54382691998
1148,184618.40467661992
2766,186877.08686801558
534,188576.7372813737
1452,132438.9570335094
630,119300.3449515705
2648,124985.52036428917
125,147471.41868081177
1904,23251.622469957452
1670,98471.91093286546
756,78268.20578694297
717,224908.55717273802
1032,167612.246900341
852,223941.12026420143
1731,179666.01835184172
2639,127747.7315822863
2071,98807.84718439635
1267,112922.36067187181
1851,204177.26101966063
567,154918.3374578189
2439,217205.24650941463
1898,152228.16001281003
647,164888.3579991525
2256,231409.5024230266
979,72601.5968767074
1444,221074.25512266858
2485,146546.40485165408
157,133146.40786655527
88,120994.411304045
2003,102965.86659819866
186,213573.65960669098
1425,241981.53825781448
2695,112621.87764846161
738,94380.70905251522
395,160594.67610756867
1353,173337.12495823298
1878,155969.26622402435
390,183912.66834789654
1456,239717.3351889006
1103,323080.1786274016
1387,105362.10129355686
2070,142735.2696628375
1199,189754.8943574177
2479,180844.3817476947
501,318479.77651944617
2362,79986.02774002915
1718,233561.04058650276
2188,62227.3477655123
1483,151217.50948433485
2557,74400.2135883756
437,342950.99361096136
2224,202909.60750531172
1628,183254.51314973086
397,137524.49532490224
587,196369.7899433151
971,167622.55397672812
2611,148564.4586779084
1887,86647.05322469631
2399,339057.9923966639
2148,207386.80073853582
304,125502.44611493498
1997,119152.44950057426
2817,116734.58182630269
1431,212279.59233084787
427,321984.9328396274
263,142303.27584663127
598,171469.4571231138
2895,266709.75727974996
687,153491.38828528998
1822,129990.53079528222
2191,117307.5922770137
179,123633.88138713315
1009,250320.15818933677
2010,117869.19779405044
1991,146438.51604644256
1411,205416.61617277516
1721,257106.96687343856
1144,194628.83091868646
593,227095.88204345526
575,313373.52505937545
1249,156645.62258436298
1604,135686.6890520458
1064,410943.55723943654
1923,155435.39768203022
1988,103024.7955870037
2325,179643.278029277
114,209407.59486243315
2700,162058.57393723773
217,131595.00929860538
343,180040.3677468435
386,236424.70768790971
