Id,SalePrice
2658,161622.22918932815
2718,212778.61162795452
2414,195877.69433816662
1989,122024.14947901596
625,194359.78964885697
333,86733.03178378637
1327,110934.20443562954
858,146029.3521276347
95,206227.97482680995
1568,182287.13389094546
2482,169223.40578042273
1364,134661.25718995114
2584,173467.96544783236
818,285156.06737307063
2673,185453.58404981624
2089,134578.5771786305
1297,180025.27036694298
790,116815.46860172483
2616,212130.39976124046
720,205579.1732050667
222,142448.3139986333
557,122485.16773832776
1148,213566.12014246057
2766,166662.89702314604
534,211175.04320312664
1452,110775.27589788637
630,132143.98703110544
2648,128885.41802623635
125,143320.04714577552
1904,20754.825141683454
1670,106447.62470406434
756,91244.42127236212
717,269076.05447600945
1032,159929.97275164467
852,232500.21103510936
1731,182920.92146402667
2639,138193.5292024701
2071,77641.39092296362
1267,104188.070858991
1851,210312.81524035335
567,160707.9410664544
2439,226336.2981359244
1898,161334.67984730215
647,164674.60577360517
2256,228727.30486518447
979,110301.76477956795
1444,222212.10522921104
2485,109757.27605093736
157,120253.76753908605
88,117357.607652826
2003,98191.52437532623
186,203033.40277478634
1425,276352.06170315226
2695,124489.69931028527
738,90249.7346881309
395,158333.69640624546
1353,168616.2909131418
1878,158116.5667573046
390,186746.54362132424
1456,238090.18587052217
1103,303943.34972271835
1387,113940.63307140674
2070,157952.43546750606
1199,184816.10894235433
2479,169122.32237081067
501,311142.36845352896
2362,74796.16916173627
1718,209750.7562424997
2188,43968.43871948146
1483,163265.55378920375
2557,68155.3148009323
437,307529.20905976393
2224,217588.00229000556
1628,180453.25859481562
397,124636.30380024575
587,212936.75292180898
971,174062.5141664599
2611,153396.891807914
1887,83459.18063501152
2399,305220.72394369915
2148,225820.99402834917
304,131781.53573662904
1997,132364.52521968167
2817,101564.82097163447
1431,183011.7626247499
427,345389.42968476913
263,118906.86178790056
598,173082.08170062327
2895,249988.17431166605
687,170844.080397903
1822,124362.01254414092
2191,102440.60750045348
179,139069.80233776965
1009,215256.86845649476
2010,107296.96759997262
1991,157792.659560567
1411,159351.44729829277
1721,259647.16360170906
1144,185571.38906057412
593,218648.64725833223
575,263998.2329808427
1249,198147.5839425316
1604,118575.47155105881
1064,394292.6424504828
1923,169294.01773778675
1988,91232.85568169435
2325,169971.26673444663
114,200551.57146781334
2700,219383.5482378204
217,155016.99144344358
343,187266.4358479441
386,249262.49666277925
2005,112545.80524207745
2908,139001.34647106798
1814,225045.34662354528
2446,396737.59512980306
208,155817.03226203774
1679,114574.65074143116
822,313014.9567500029
6,188100.0288062673
1781,352595.6714515893
2397,275009.8462848549
2340,286144.2137934142
1618,161955.82655461621
2843,140694.56703366665
1061,330665.4009492295
2786,108639.76050764462
1935,122935.36495848605
1341,117027.01140341372
521,295701.94151399867
2136,129049.8512334458
996,199582.2260459666
227,153479.905007608
135,169829.7022867822
1167,167288.99739895412
294,242923.69010614138
1776,215539.93862063182
540,201427.84655506816
1717,209750.7562424997
2303,110132.70834195241
116,204504.9426163095
127,124829.59954112279
1371,131513.00914439769
1014,194348.16243114835
1507,97745.97285173903
702,149364.9453081123
750,160251.15858397866
261,146153.65700075682
1559,48347.58072554227
577,232953.13892931258
2812,207499.35958436062
2080,152276.03454660834
1368,124526.1594610135
2376,117713.1360827852
659,97613.47854436631
1235,113383.30931382906
332,71791.82978855586
1917,138629.16204950958
2094,251904.29905798007
1460,279666.98197166575
1471,205313.56447349116
1509,115554.76533118798
1922,127584.01513607893
433,411209.173775828
460,268952.4240444668
1116,267248.68010115833
1137,180851.72198011447
53,190313.69731697696
2354,254282.8972725761
1475,213054.0233531536
1761,460808.63484437973
842,142550.19015672617
2739,174387.4225737569
2509,172835.05902578402
1007,211755.08450561878
2610,185286.8897111863
1952,67003.60822492326
2719,211659.86623277375
2921,85407.24734258302
1966,130979.64534769068
292,118244.23054023762
1204,212146.32438802416
1829,260241.7994628863
2419,197835.90245883283
391,172709.05229905504
798,116198.53077878593
481,206202.4697597886
193,228019.2840367183
555,116393.22168100486
899,62498.326080247294
2357,202902.42118423572
328,124243.05074474216
1356,117021.30106242141
1154,101191.16292608692
1730,187395.87678803643
2249,152932.15415325644
1119,271758.1692093336
2856,130126.41723655071
1394,135360.06009782874
2587,122215.02608802193
61,311433.8447635793
2661,210679.52020658483
2711,129652.600601919
1147,176026.25556427496
757,138107.73790965183
2623,74621.70314188628
2378,164398.09018482687
1413,140744.9162339305
1722,238483.53433991992
1112,223382.17293623532
1623,192055.6453228183
1201,194139.06911073043
1513,102980.7149187706
957,267309.3306550733
1171,267790.91016057227
1145,195748.69420151017
2726,250799.72669287655
703,178190.08909062087
760,54565.35604457883
1964,128398.02898008493
2512,184598.70776379388
159,169521.17539565475
1281,187139.18043365353
468,178505.13057469018
290,124625.94312349125
665,100682.90807240247
1463,286948.5490804571
1792,223300.7666356729
923,133500.2891628542
500,268883.66746534896
1408,169203.40127471578
331,57670.20339033357
170,129891.87611731817
2192,83443.83530223183
2571,299792.2177441893
2314,170426.1391455559
2647,81388.14093176648
422,365488.8623392554
2457,342744.80648475396
1838,217575.99134343
2805,268858.95130829583
1645,168708.87104856595
1711,288073.89368473925
2825,258715.83252603607
322,331545.7777947141
2103,279289.1724512307
342,128627.56951089855
600,99452.13297861163
488,199554.7020346471
1725,303412.6449901671
2246,258235.91964663356
2847,182934.78641683166
806,257312.64129021857
530,245642.998265896
963,196722.32714229845
2678,55357.36943116877
171,72421.54934067954
2401,360198.2483862429
805,229890.75051370473
2259,218088.6306784975
1748,192374.73571315524
1361,137881.3911486615
1677,133271.85957562993
1406,162508.66326636658
2322,233577.40368273575
688,179010.06443811604
143,134091.60347123863
804,206323.7541496125
1214,168384.79796900484
2828,167061.5315361272
1999,216013.43960698182
2467,202104.50898533873
2665,178642.57578506018
1538,331728.19363274006
398,102022.66531141964
2822,134421.3891904212
2157,152315.7669897466
1856,179175.07606207207
1269,93179.22884803312
2570,113435.0464589484
2320,262043.4172001807
1517,128078.8978342805
2304,115550.8308077415
1312,90769.434373745
2012,138723.53862821124
506,215849.4511607911
2865,189044.07722212793
2367,117744.72384292725
554,109499.51293824823
238,134542.20829898748
1954,100653.23880461766
2488,165716.0799361742
2291,88473.30933105736
1969,87580.06182531873
2725,172868.00360780698
1482,163265.55378920375
2763,202440.74696947425
503,238176.33436598862
1584,240989.74669666565
1531,156337.29837358207
2210,175930.82033668342
459,308036.2474532535
556,130335.53881708626
1347,143681.46362877986
1290,73569.38320917264
1388,96479.26563200518
1571,190273.23434491176
2754,222779.90209632926
765,125487.80656003323
2494,117435.05118230986
2870,204901.624235305
7,227962.21096798498
1114,243231.8292763317
2418,282641.1607742817
291,120536.31586194225
18,332265.97757896455
39,319576.089184267
1001,266486.53417984606
2442,244637.7837017139
616,120079.72971118963
2680,47913.81099965796
1414,104316.98986043548
289,128858.22096504667
40,263308.8514651391
860,125833.58250333043
409,136977.82433924056
673,164582.68795447447
2427,189915.256180604
2036,228627.44562931382
2564,144205.57358784438
642,188256.96724915272
1008,170797.47214997932
1908,143694.43323304574
2519,240086.15555363987
1369,95517.47252033441
2855,175524.13397443644
712,76793.50850859773
1943,85090.72251204122
1958,136542.8232341383
107,183457.1339213017
2295,208899.93071880355
704,95186.83780541038
676,122792.98219587607
259,178876.71944333683
93,276795.6079094389
106,244918.28630042146
2315,188458.4168145794
1050,104242.62940411153
1095,205571.5996454619
2709,142641.98060014984
758,173690.2038570349
1496,170524.403685563
2370,133520.25869016373
2458,271534.15401156666
2733,128663.5109701627
161,282683.7667355398
726,167313.46706917766
845,218889.40088399197
947,259644.06408602977
2232,114921.942755386
2563,157910.44720529555
2299,148502.39011586295
211,93345.51123400638
605,196169.28075767332
1478,218248.63423204934
2247,260282.99291524617
2274,210980.73639739188
2869,187032.4893839315
967,228525.85096457973
2656,97222.9845529981
667,238170.00333163817
1042,120359.89953458356
2023,172964.55812487472
2447,343228.5657650961
2055,122344.47724801605
2275,280505.01048801234
2204,169707.85921054822
1563,257929.70003597043
483,223802.38204727438
796,122095.45423562429
1526,144436.4553809939
2042,189173.56250551087
442,310651.3082109201
1693,294832.18305346207
1468,225901.12207266456
1430,184009.7962023532
2605,194542.59243716043
1529,180069.6534247438
335,128180.02395056444
1287,135786.95761560486
31,105898.44923270075
1785,271048.63769268687
82,169084.39335665642
2620,117973.92565400782
252,213046.8254348177
721,51822.514576509595
2165,195476.99727316247
2316,185049.53232679167
775,128511.18513596104
1558,98323.48382539512
17,226563.42231960362
1022,236917.90763186803
925,106470.05791524006
438,286496.01931979996
1270,139084.28578070365
1272,114340.68991056108
215,125906.03739120928
266,226856.45955099445
2402,269227.307185797
1250,126952.31556070736
1984,122642.42981776712
1279,140044.57504556747
377,262902.86390581983
1252,145233.4002898757
2156,267080.1831424087
499,297836.9364116271
1374,106789.61824092316
2898,260325.79519882915
401,102685.55753202154
2721,194583.1357522295
2078,244467.37633063924
2589,112921.95995906065
1946,238620.02537782
1334,119140.79193070089
2781,247866.44446191704
431,358381.6599999601
576,229759.96143254335
1474,213313.45895906514
2254,154064.15693704458
2155,287636.6455884001
885,95060.32952362299
643,131586.31753431866
1944,126719.01041847817
480,205944.45655438886
2845,98511.08737464971
2387,290059.2914675502
2407,219453.5822103552
2527,166981.01909899665
2514,165313.0733938266
629,200469.8021531084
80,205046.00590575347
1876,135550.93584559415
1546,131105.42697801627
2518,180364.82642237167
2347,173555.62764548417
783,193373.6615789102
1322,41895.01360298018
194,61474.62041167263
1770,280457.3365684373
2143,131398.58575457195
1229,227518.73623874458
511,283099.07964408235
46,221801.00157377706
1348,196573.8189460286
2465,200245.4495006837
387,243354.59709919197
873,219734.92362579214
1918,109309.38895004056
2764,244787.80512600392
2184,126135.51024062047
934,159060.35473198164
1920,126473.85808381275
