Id,SalePrice
2658,132901.1302036848
2718,157697.62558662554
2414,212813.63559873786
1989,114413.62327403411
625,180776.55331608365
333,72295.06740435316
1327,97661.10647820831
858,158176.3829949684
95,188707.17681442443
1568,171911.98441721263
2482,161716.1544491801
1364,114446.28097007515
2584,147989.676507793
818,264938.6541054958
2673,146644.00943963917
2089,125149.97873430091
1297,143710.4665701838
790,116400.7083296708
2616,203389.51319802992
720,212056.34167456752
222,150265.25516089992
557,127980.6896298838
1148,190478.26639059305
2766,173146.5544163027
534,193780.19766265704
1452,131119.06029326314
630,124162.66183900653
2648,139437.94122924595
125,158103.05273003396
1904,34453.298178147554
1670,102302.24403546393
756,92221.11294902848
717,230816.71175325877
1032,171847.7913754438
852,221892.99047759204
1731,179607.7607803488
2639,115282.3673809069
2071,90684.34258127853
1267,133163.11886736174
1851,207088.48531354126
567,158664.55336281064
2439,217029.82845291516
1898,156492.5053543009
647,166674.3647928816
2256,234415.91083199595
979,77209.74156584743
1444,223878.0803847807
2485,141069.26145966144
157,128696.32228466024
88,122846.03030051908
2003,108299.80290606718
186,218561.9705721739
1425,244486.64181123627
2695,114542.23618160523
738,101164.95933688719
395,161554.55703028158
1353,171597.80974468877
1878,146738.3777802246
390,177616.0472903248
1456,238420.64671237406
1103,319252.73162560764
1387,116892.14176955627
2070,137996.73692613523
1199,188316.83921172784
2479,183316.3978679029
501,309773.96000500035
2362,89365.09211661284
1718,229433.43068280153
2188,78221.71104113552
1483,164183.70184241724
2557,81799.88570090817
437,345848.13938952563
2224,195204.89107944287
1628,190913.80530092889
397,134518.49117466554
587,190066.8117178652
971,156793.11068404038
2611,141193.89353547856
1887,94900.55048983212
2399,350270.5392019603
2148,210887.03076401493
304,134796.32273121504
1997,127719.02779400935
2817,108275.67796515649
1431,214775.47159172926
427,325241.1456202287
263,140898.4526830375
598,166792.75419990116
2895,248942.77137075574
687,151147.9447878499
1822,137313.4745213043
2191,107870.34952503562
179,114347.68102834065
1009,268111.1464418387
2010,115691.6459357471
1991,144781.57150963205
1411,199118.89357693403
1721,254997.92235674497
1144,196974.4248739173
593,231747.66619268587
575,312646.40441173146
1249,158063.33190625795
1604,131365.256522801
1064,444207.51117391547
1923,158233.44111561967
1988,109764.44034658892
2325,175184.5077338766
114,195000.94122499856
2700,164152.0123248475
217,129111.54205407857
343,174077.73614088536
386,239298.37536980465
2005,110533.15006344626
2908,125014.8131396528
1814,237131.78753827309
2446,426596.5805658874
208,148052.00066216136
1679,91014.36736879348
822,311010.429967831
6,193034.14989324787
1781,353807.0327119776
2397,292308.7244997547
2340,322226.1610800291
1618,160463.635898296
2843,144276.28566241954
1061,355002.976027256
2786,132566.77648787494
1935,140321.84409091118
1341,117812.29555675946
521,270405.63070893404
2136,138967.90920207158
996,190402.2304164691
227,140896.83389148643
135,155351.3800327219
1167,165826.98308759593
294,231127.79309452648
1776,210279.99996191816
540,190627.61663615017
1717,227284.41453668562
2303,132604.15429454285
116,198826.30046833766
127,135445.73246207542
1371,124299.20085265176
1014,159650.70980901178
1507,107067.44974565606
702,139896.245250228
750,147120.67413612513
261,156243.46507240046
1559,53935.95699810801
577,237270.89140209195
2812,205824.40678712068
2080,161468.67346236075
1368,109899.07880581576
2376,121248.08968117723
659,122856.99781572353
1235,137326.9543159086
332,55804.782717718204
1917,148729.39793265134
2094,237589.82228235964
1460,261344.91219583194
1471,209952.72093904275
1509,114983.79169800792
1922,130026.39441934647
433,437094.4017672133
460,288769.4397777611
1116,236556.11692609178
1137,179959.94403248664
53,176514.58619402716
2354,256067.68668624968
1475,203226.0733182762
1761,444189.55079935805
842,149776.14916523313
2739,152533.2643761586
2509,170877.14579588076
1007,207504.56511649504
2610,180664.69557368124
1952,102043.04765870124
2719,160666.8254081254
2921,70124.8945184236
1966,136843.27505986267
292,118674.36701452403
1204,203814.6479825179
1829,269409.33490879147
2419,194007.46466509128
391,163753.47230341844
798,119245.02338711606
481,211538.54965258104
193,182685.07544087252
555,117402.03282731454
899,64815.87771663358
2357,201298.26523336553
328,115257.44977208713
1356,110772.05088309574
1154,99296.6780770945
1730,182675.81316141217
2249,158914.56157061752
1119,267309.59004382
2856,126635.46443122238
1394,127653.52532899292
2587,124169.03628729554
61,319272.5439128885
2661,173733.30771948452
2711,117164.34836281174
1147,191338.85527842696
757,129365.44120952312
2623,94815.70990712842
2378,128513.06141796123
1413,144741.4252063718
1722,245424.8261123479
1112,222463.81805411755
1623,190838.91161613518
1201,204912.2583659064
1513,116054.56836719697
957,351546.80292307376
1171,271199.8234482265
1145,205680.77388071927
2726,234895.7754340581
703,166718.61025146933
760,98192.69065133003
1964,142130.20269494675
2512,196613.7112056769
159,140821.43402407283
1281,168064.03188149398
468,182400.0499062235
290,136519.43063768436
665,111217.49171352483
1463,255345.80878596517
1792,229093.99788460016
923,177576.533469068
500,277770.15702614345
1408,148756.1430315093
331,51523.34042232696
170,132739.2536143905
2192,92420.48589397038
2571,253895.3296283639
2314,170989.85163590722
2647,95425.31384288758
422,393028.25371304457
2457,321702.4601527741
1838,194944.18238469705
2805,241402.70484864165
1645,164870.76288914258
1711,308848.97256843874
2825,215289.47683676606
322,332973.0762263438
2103,246845.55370774065
342,126017.47960686346
600,125105.90245929363
488,175128.3232319689
1725,308638.54484003986
2246,270690.59493290033
2847,142135.7312749439
806,242243.77804496058
530,234751.99959966264
963,211307.60880161735
2678,103592.57799471711
171,89463.90100790137
2401,388400.17785370117
805,231284.63485087943
2259,245599.03994987035
1748,199472.70715335885
1361,128941.28250244328
1677,104183.01190262761
1406,159460.0840231212
2322,240084.85392331914
688,152708.49207523378
143,146206.05719239928
804,220472.33625947643
1214,153549.95227139362
2828,120198.24546528482
1999,178338.26499080134
2467,204454.8714641254
2665,179099.3300888476
1538,319017.8678376395
398,121057.64696820962
2822,151925.58230798604
2157,158977.79894003423
1856,202694.31591792442
1269,112037.72543008266
2570,122016.89256063393
2320,249833.34228291054
1517,131123.07146456017
2304,111999.3109700983
1312,96898.45647064147
2012,134906.5452377876
506,268660.92021636636
2865,211874.9818412925
2367,88771.48159893764
554,113814.34815019499
238,135295.9010506564
1954,112323.49267469841
2488,148915.9155711488
2291,62008.72447091332
1969,106837.96205550266
2725,159896.15062305419
1482,164183.70184241724
2763,200548.18344721268
503,277380.9289433738
1584,260000.98060004844
1531,171050.63744732205
2210,196576.49935333233
459,326730.3573976285
556,126328.51813081841
1347,136762.3321400618
1290,76230.08701816807
1388,94765.95699210324
1571,292718.60083789454
2754,204500.20133805904
765,133574.01730402224
2494,121322.09784265136
2870,226567.44191146494
7,253977.37048241677
1114,249709.59258156165
2418,256992.71003800604
291,138280.30065033882
18,336913.16516218736
39,358715.40687446704
1001,273465.57151799684
2442,228207.00273915537
616,115609.30243480515
2680,65973.66431698343
1414,131884.4748160144
289,141460.42528416082
40,271216.00557894923
860,142290.4823187145
409,126104.54787148257
673,149287.77995036385
2427,176094.68442317488
2036,209079.12419112705
2564,140760.38915418793
642,147845.25453401275
1008,187261.288546917
1908,148412.91173632495
2519,211128.93877891634
1369,95055.08667558133
2855,187320.72706182205
712,106901.4309387058
1943,119658.4029447563
1958,131519.4339275444
107,185333.98866494917
2295,216450.5431009507
704,103716.70966534832
676,142903.69227461907
259,183912.38263508404
93,310246.2610791593
106,254315.98701865794
2315,174575.70877654926
1050,107479.9730323417
1095,216757.71540591164
2709,140673.1678226341
758,128097.44631027244
1496,144108.70242724268
2370,109159.41811920705
2458,272432.9531775783
2733,134012.77350440365
161,252927.44457340956
726,153925.54774529315
845,217693.5737954123
947,242314.75274613255
2232,97632.14342118656
2563,150444.71631520317
2299,147686.29276700108
211,101924.82590443452
605,162506.2281890096
1478,213391.3990640529
2247,271668.63908415573
2274,231481.02450802806
2869,202813.75324428006
967,231824.6253934599
2656,113918.45126624116
667,196352.34748990627
1042,101258.06829049632
2023,155591.81376713957
2447,367124.42005407065
2055,116801.8257721994
2275,283724.9454402387
2204,194895.17186616483
1563,268836.22981106525
483,246297.8152990333
796,126525.69537763676
1526,166266.2824819743
2042,127309.96575226798
442,349188.6604000861
1693,317340.6563064611
1468,232962.06993887373
1430,192977.0143868072
2605,156809.44691940627
1529,228339.68898757285
335,150793.75361128582
1287,121859.32201674595
31,81845.85031457749
1785,297091.5622649465
82,175389.77838527935
2620,139578.0766577381
252,191095.85561979964
721,65952.2661515225
2165,187107.09119709773
2316,196487.29507721658
775,116893.40252273506
1558,75993.09807368887
17,220866.29008861215
1022,237148.1911425811
925,141496.54209638457
438,285120.06595288357
1270,135187.96808087948
1272,117350.414135033
215,139492.34017101378
266,233302.98847101134
2402,299413.307454058
1250,136640.6069010189
1984,106591.1052063565
1279,138385.43938537236
377,250739.3979160218
1252,133449.82331204528
2156,263800.1325632772
499,321494.4299305531
1374,121094.27005946546
2898,246575.48297638568
401,112560.85672777376
2721,161148.377776594
2078,245987.46664647787
2589,114884.3856883671
1946,217188.2774411184
1334,121578.17976678157
2781,228080.7240684949
431,387068.7746541854
576,214200.4323594657
1474,221329.6886707255
2254,139058.52330974056
2155,285188.8456975763
885,108468.44201538635
643,144039.1253188725
1944,123105.94864584538
480,204071.7347413401
2845,112463.68117692014
2387,302794.93913129915
2407,228532.1132672304
2527,177128.18854041802
2514,166629.89667517712
629,155796.31174120487
80,218004.5264001074
1876,132038.45359936316
1546,110764.59996888583
2518,208433.8333478528
2347,167545.64717076957
783,232016.3066280961
1322,50952.41226575682
194,99474.85945386726
1770,298805.368601723
2143,162056.3178509332
1229,215365.77819436078
511,276403.8731165505
46,245224.26836175544
1348,169315.4157928379
2465,203420.80255591098
387,242851.32554882034
873,236358.97407334007
1918,122763.09522437144
2764,247592.52857924052
2184,107933.29314503563
934,143246.5686509477
1920,131736.00682206673
2631,144743.25957177655
1768,471183.2138000943
2040,108455.3048920123
1749,216220.32872547524
834,254066.20807415876
1457,230573.81449761146
79,133780.04938927863
2302,123720.10933986874
1817,152106.90584359312
2755,223937.53326318285
359,182960.69440292421
2059,102775.09515627981
2092,247763.64588262825
2516,236302.84713055188
150,109719.02385538339
1656,158091.91629879732
83,118047.56509060987
