Id,SalePrice
2658,138152.54405620965
2718,160951.71077532202
2414,205875.92713322467
1989,112046.64223131219
625,184899.58626869132
333,67420.6551389253
1327,99497.98345823784
858,156070.06610004362
95,193065.85264338966
1568,178559.43757230023
2482,156052.66812679783
1364,118259.55381983654
2584,151152.85035258942
818,276968.91686376405
2673,160753.55172027572
2089,133234.4442520019
1297,141146.29943486452
790,117101.62052665901
2616,214477.56842209047
720,195404.01167874667
222,141163.43180276238
557,129191.63434179942
1148,185091.4429804694
2766,179924.86848346354
534,188823.78144844907
1452,134562.4896959853
630,133678.16117740193
2648,130025.88370822356
125,149778.8228371362
1904,30294.132010310044
1670,102355.70595546158
756,87667.11164314022
717,229018.47969521346
1032,170851.27911605086
852,218858.09236278085
1731,185718.5603221804
2639,120962.65925665025
2071,94184.7035655708
1267,119513.65707218467
1851,208402.57618534344
567,159479.46404761323
2439,211495.15994825438
1898,156002.07913393897
647,161805.8773711673
2256,229920.12490664131
979,77109.60034972736
1444,221796.86682825626
2485,146421.60170263215
157,132311.97217977664
88,125499.88334698383
2003,106679.82313626114
186,213432.69371604847
1425,242761.7054012874
2695,109061.36406318855
738,102686.51973917018
395,158613.90182369805
1353,175157.75191688244
1878,155927.56878320206
390,190004.86089059134
1456,237298.9345199832
1103,326465.2150301671
1387,119309.24636366521
2070,140332.4409804206
1199,199145.47249376966
2479,177803.00157877355
501,313585.056719471
2362,86953.2963236349
1718,234524.97297176602
2188,65950.32759553991
1483,158014.60319668974
2557,76497.47328777083
437,341220.4490547342
2224,203446.6390958162
1628,185473.8841999704
397,132237.85700589375
587,201433.13417189912
971,171323.2099035468
2611,150188.10874217292
1887,96228.3324236046
2399,332569.97778993193
2148,207679.28817577765
304,130876.83784962267
1997,124242.33984524565
2817,118489.14656018827
1431,208247.9434847046
427,318396.32510734117
263,145424.85255927956
598,177481.6058517129
2895,254765.5542868692
687,163314.9999371358
1822,130792.88942548289
2191,109756.12546679808
179,130801.24001415496
1009,255205.80024611007
2010,118467.98507597187
1991,147420.2006387223
