Id,SalePrice
2658,-9.90121718133497e+18
2718,-1.1986527948740774e+19
2414,-7.240633468844273e+18
1989,-5.89880971824485e+18
625,-8.108958716181959e+18
333,-5.468719365536038e+18
1327,-6.621566294903251e+18
858,-7.602782961776567e+18
95,-8.69996174508597e+18
1568,-1.0412651040879751e+19
2482,-7.240049861868045e+18
1364,-6.337564184919634e+18
2584,-8.377599575072025e+18
818,-1.350034309514233e+19
2673,-9.621266352609673e+18
2089,-7.932584116574663e+18
1297,-7.366484961194683e+18
790,-6.37584475460231e+18
2616,-1.014589517410278e+19
720,-8.966564510746864e+18
222,-1.3616973128820785e+19
557,-4.846928697614992e+18
1148,-1.8908053662118273e+19
2766,-5.417743410252743e+18
534,-7.422262868866523e+18
1452,-5.017979573060257e+18
630,-9.65602584562927e+18
2648,-9.375382976541336e+18
125,-5.918971388138221e+18
1904,-3.561740561041724e+18
1670,-5.024496359224554e+18
756,-1.4276957532514402e+19
717,-1.3657450600583485e+19
1032,-6.49142428697979e+18
852,-9.076762692386825e+18
1731,-7.328830207912414e+18
2639,-8.983957356156059e+18
2071,-5.907999128186193e+18
1267,-5.405320576601255e+18
1851,-8.272091069265158e+18
567,-6.338543502592394e+18
2439,-9.786016344687362e+18
1898,-7.783983010923545e+18
647,-9.793085632355924e+18
2256,-8.545598884730693e+18
979,-7.146774382238146e+18
1444,-8.990420160893826e+18
2485,-5.450606351012098e+18
157,-8.161054186464226e+18
88,-5.815541962713948e+18
2003,-6.784758955450725e+18
186,-1.164595837865947e+19
1425,-9.84150610889112e+18
2695,-7.267980760306257e+18
738,-6.172403215394495e+18
395,-1.1115709030888776e+19
1353,-9.606121919847627e+18
1878,-1.1918936261605773e+19
390,-6.864039857415338e+18
1456,-9.301270577882182e+18
1103,-1.1168364419435876e+19
1387,-6.151202082761697e+18
2070,-1.655255580067553e+19
1199,-8.293658572707282e+18
2479,-8.063075169600959e+18
501,-2.9038209172442817e+19
2362,-4.839507852301454e+18
1718,-7.281615129256577e+18
2188,-4.331960290960055e+18
1483,-4.725987239114536e+18
2557,-4.526503379473938e+18
437,-1.2724680890645498e+19
2224,-2.027527373962384e+19
1628,-7.670917682241629e+18
397,-6.080523494762728e+18
587,-1.0163577188481501e+19
971,-1.048403478243982e+19
2611,-6.898605765286752e+18
1887,-5.221297926846644e+18
2399,-9.970823919811707e+18
2148,-8.890871429763155e+18
304,-5.83807529965879e+18
1997,-6.846920070222532e+18
2817,-1.106006168265643e+19
1431,-8.031342650009308e+18
427,-1.2443563994024507e+19
263,-5.034088312021808e+18
598,-7.419073644134632e+18
2895,-1.0398483382309392e+19
687,-1.7408431271983014e+19
1822,-5.715206927969027e+18
2191,-7.154423472116086e+18
179,-6.847215276822073e+18
1009,-6.997289399084102e+18
2010,-6.570190897595519e+18
1991,-1.0804451255240815e+19
1411,-8.644397645538138e+18
1721,-9.45457918194709e+18
1144,-8.364352526250505e+18
593,-8.173741837445354e+18
575,-1.1011218078357625e+19
1249,-1.0770136822682614e+19
1604,-5.199553779365095e+18
1064,-1.3633163991942957e+19
1923,-7.088455165897796e+18
1988,-5.037496937103285e+18
2325,-7.346903803604553e+18
114,-1.0472655882307377e+19
2700,-1.1706212595105733e+19
217,-1.0717863634895944e+19
343,-8.203833464479736e+18
386,-9.92609392051094e+18
2005,-8.181217361909888e+18
2908,-6.946945381797509e+18
1814,-8.1878946623134e+18
2446,-1.7953158339470545e+19
208,-9.497266601131932e+18
1679,-6.704029252236706e+18
822,-9.781947771940872e+18
6,-8.151996915325319e+18
1781,-1.0984537248154452e+19
2397,-1.0442772922931773e+19
2340,-9.690268603838734e+18
1618,-7.605166513812483e+18
2843,-2.1490791962291847e+19
1061,-1.1734813511650558e+19
2786,-5.036985241586452e+18
1935,-5.735207509624503e+18
1341,-6.175322816742536e+18
521,-9.323532227554998e+18
2136,-5.926389087323765e+18
996,-8.184891537587014e+18
227,-1.2222563649941662e+19
135,-6.267424048426644e+18
1167,-7.638838737094673e+18
294,-1.3863893783323466e+19
1776,-8.342428488569298e+18
540,-6.788506416303891e+18
1717,-7.385512783832083e+18
2303,-4.594970998395945e+18
116,-7.755161310907854e+18
127,-1.7747154411474557e+19
1371,-7.646644133958697e+18
1014,-9.009766471056154e+18
1507,-6.386293612186825e+18
702,-1.0113344733089667e+19
750,-9.455880249306255e+18
261,-6.956254447162591e+18
1559,-4.5021014636397783e+18
577,-1.0526576558534801e+19
2812,-8.907103555159327e+18
2080,-8.429602672563633e+18
1368,-7.066495637688904e+18
2376,-4.990988979839627e+18
659,-4.822123587266381e+18
1235,-6.119568322057233e+18
332,-5.654974917032355e+18
1917,-5.150742917221931e+18
2094,-1.7646709113535853e+19
1460,-1.1579020261610406e+19
1471,-8.465730295470263e+18
1509,-6.298786804066298e+18
1922,-1.1228976311607249e+19
433,-1.4837699412385368e+19
460,-8.871720271984837e+18
1116,-9.503721789650448e+18
1137,-6.272819277132364e+18
53,-6.96727823435125e+18
2354,-1.1140385527499862e+19
1475,-8.790353526269444e+18
1761,-2.2165392917898895e+19
842,-5.560265957479306e+18
2739,-2.1835854187396575e+19
2509,-7.88706694558747e+18
1007,-1.0001811796109445e+19
2610,-8.968447480892158e+18
1952,-4.210823920394018e+18
2719,-1.1570848068792705e+19
2921,-5.495327301483971e+18
1966,-7.100341388521217e+18
292,-8.739124038961852e+18
1204,-1.0046715581260425e+19
1829,-2.310891437517913e+19
2419,-7.711750364540435e+18
391,-8.176889811862789e+18
798,-6.487673545884539e+18
481,-7.406204433520136e+18
193,-1.0630548721165785e+19
555,-1.55584148374911e+19
899,-5.588327813060391e+18
2357,-8.494201643728839e+18
328,-5.178979143485984e+18
1356,-1.1571005669336392e+19
1154,-4.955261008193034e+18
1730,-7.760017774402566e+18
2249,-5.063668164160019e+18
1119,-9.275711942221103e+18
2856,-7.652339855952928e+18
1394,-8.609588578602963e+18
2587,-6.658896925011954e+18
61,-1.3560064020514226e+19
2661,-1.1214177904277189e+19
2711,-5.398906542454443e+18
1147,-8.543335605815302e+18
757,-7.395243237353472e+18
2623,-6.156632511730065e+18
2378,-7.728097130886493e+18
1413,-6.341604729089937e+18
1722,-8.333317765908339e+18
1112,-9.877421413909289e+18
1623,-8.484806534834852e+18
1201,-9.43678622654196e+18
1513,-7.103425225548429e+18
957,-2.0573760847209284e+19
1171,-8.765216224954912e+18
1145,-8.697390996080264e+18
2726,-1.964236682224475e+19
703,-7.206143011348688e+18
760,-5.641526191758337e+18
1964,-5.973922532568824e+18
2512,-7.206543347416875e+18
159,-5.766065784400597e+18
1281,-9.167542746166816e+18
468,-7.902805346515717e+18
290,-5.065524463130864e+18
665,-5.133444202217073e+18
1463,-1.1862545033638257e+19
1792,-1.02260923112846e+19
923,-7.255039217635507e+18
500,-1.2328461773326936e+19
1408,-8.605497096582884e+18
331,-8.972792580640348e+18
170,-9.871068413655511e+18
2192,-4.3354111847411133e+18
2571,-2.5470532807462076e+19
2314,-7.276250138851788e+18
2647,-5.143177024892778e+18
